time,标记点0(Abs),标记点0(Y),标记点0(X),标记点0(Vel-X),标记点0(Vel-Y),标记点0(Vel-Abs),标记点0(Acc-Abs),标记点0(Acc-Y),标记点0(Acc-X),标记点1(Abs),标记点1(Y),标记点1(X),标记点1(Vel-X),标记点1(Vel-Y),标记点1(Vel-Abs),标记点1(Acc-Abs),标记点1(Acc-Y),标记点1(Acc-X)
0.16225,7.02978072472282,3.38963712220915,-6.15858565073396,-194.313049316406,-4188.482421875,4192.98730733716,610573.399954956,-604438.8125,-86334.2265625,,,,,,,,,
0.162375,6.8176798317102,2.85528275223563,-6.19097073910818,-237.485885620117,-4274.83544921875,4281.42705926027,503545.507203601,-431800.84375,-259048.46875,,,,,,,,,
0.1625,6.63699477361263,2.32092838226211,-6.21795714599028,-259.077087402344,-4296.43310546875,4304.23725728319,193178.852919115,-172782.890625,-86395.265625,,,,,,,,,
0.162625,6.50437289267721,1.78117450719897,-6.25574009225916,-259.084716796875,-4318.0302734375,4325.79591899577,259120.939297081,-259120.9375,-30.517578125,,,,,,,,,
0.16275,6.40420162098802,1.24142073508551,-6.28272814633622,-259.086608886719,-4361.2138671875,4368.90286756904,546178.794565022,-518146.5,-172729.5,,,,,,,,,
0.162875,6.35815805251747,0.690871144233063,-6.32051191620258,-302.26708984375,-4447.56640625,4457.82596470591,518142.6875,-518142.6875,0,,,,,,,,,
0.163,6.35961408715137,0.129529067637676,-6.35829486247147,-259.084716796875,-4490.74951171875,4498.21698759407,244261.901590475,-172678.46875,172760.015625,23.3426165758737,22.8315519562338,-4.85777561009658,,,,,,
0.163125,6.39986743784397,-0.431816277610217,-6.38528291654852,-259.077087402344,-4490.736328125,4498.20338645981,311297.313936323,-172626.5,-259048.46875,22.9034731877306,22.3835544589018,-4.85237816400067,-237.499237060547,-5030.517578125,5036.12082772335,,,
0.16325,6.49939310728631,-0.993154995472125,-6.42306421562244,-323.848724365234,-4533.90576171875,4545.45701249274,465125.934343395,-431858.0625,-172744.75,22.1271901765299,21.5739235433574,-4.91715039974283,-345.447540283203,-4987.32763671875,4999.27704364005,5878333.55874289,5872619.5,259124.75
0.163375,6.65300430546106,-1.56529282646296,-6.46624501978598,-302.263244628906,-4598.70068359375,4608.62355224846,431893.940794751,-345569.625,259063.71875,21.7060413497092,21.1367234090097,-4.93874018412649,-172.719955444336,-3562.37036132813,3566.55502891484,696353.510720545,690979,-86349.484375
0.1635,6.84280018619514,-2.1428301625434,-6.49863010816021,-259.082794189453,-4620.29833984375,4627.55666020503,244270.999320443,-172737.125,172714.234375,21.2698144091851,20.6833297009781,-4.96033038030889,-367.034912109375,-4814.5830078125,4828.55300952822,4642549.82081147,-4577026.5,-777236.9375
0.163625,7.07492537223304,-2.72036739567417,-6.53101602013192,-259.086608886719,-4641.8837890625,4649.10862231306,356042.869805117,-345413.21875,86349.484375,20.5580512678156,19.9330768694699,-5.03049882675074,-367.031097412109,-4706.626953125,4720.91612956111,4287659.7679395,4231628.5,690902.6875
0.16375,7.34779168995072,-3.303301045404,-6.56340193210363,-237.497329711914,-4706.65087890625,4712.63912023075,440317.17267797,-431755.0625,86410.5234375,20.1502836095079,19.5066740981065,-5.05208819933566,-194.309234619141,-3756.67578125,3761.69762262846,172607.422549451,172607.421875,-15.2587890625
0.163875,7.65637542109961,-3.89703020502376,-6.59038998618069,-237.482070922852,-4749.82177734375,4755.75489807231,259025.58531597,-259025.578125,61.03515625,19.6612697483989,18.9939072476235,-5.07907625341271,-367.034912109375,-4663.47509765625,4677.89638760491,4234389.82983853,-4145385.75,-863616.9375
0.164,8.00175002349208,-4.49075627615298,-6.62277219196373,-237.480163574219,-4771.4072265625,4777.31344479134,356102.09103815,-345459,-86410.5234375,19.0484730135501,18.3408059750493,-5.14384684195991,-410.213470458984,-4793.02978515625,4810.55190313346,1050669.95928199,-1036376.9375,-172714.234375
0.164125,8.37413927522872,-5.08988185237181,-6.64976024604079,-259.084716796875,-4836.185546875,4843.12043359241,465181.904939786,-431900.03125,-172790.53125,18.5346825689035,17.7956503300035,-5.1816297882288,-410.213470458984,-4922.5615234375,4939.62418037783,440312.675003856,-431762.6875,86349.484375
0.16425,8.78697815744114,-5.69980273258121,-6.68754319230967,-280.675903320313,-4879.38134765625,4887.44731926191,193062.853489412,-172683.71875,-86334.2265625,17.8964373615826,17.1101652044513,-5.246400376776,-388.626098632813,-4900.962890625,4916.346966989,2072509.75,-2072509.75,0
0.164375,9.21792308529646,-6.30972731897927,-6.71992910428138,-280.668273925781,-4879.3564453125,4887.42201987931,311227.477070099,-258926.390625,-172683.71875,17.3909199249598,16.57041071169,-5.27878628874771,-410.213470458984,-5440.681640625,5456.12424766701,431686.417260568,-345275.875,259109.5
0.1645,9.67202644801581,-6.91964202220756,-6.7577104033553,-323.848724365234,-4944.11083984375,4954.70584322959,465074.224027165,-431808.46875,-172729.5,16.6335087517355,15.7499939635261,-5.34895349979334,-323.848724365234,-4987.28564453125,4997.78912084338,4827507.74298797,4749634,863601.6875
0.164625,10.1582743197093,-7.54575482890597,-6.80089120751884,-323.848724365234,-4987.306640625,4997.81007281141,386268.998274913,-345504.75,172714.234375,16.2338919820897,15.3235878977728,-5.35974839198517,-194.311141967773,-4253.27685546875,4257.71309850241,1424545.18137336,-1382019,-345474.25
0.16475,10.6516973685374,-8.16646895411223,-6.83867250659277,-280.668273925781,-5030.48876953125,5038.31240996115,465162.062065018,-431915.28125,172698.96875,15.6471011583857,14.6866752572977,-5.39753133825405,-410.215393066406,-5332.79052734375,5348.5447999653,4505644.7483961,-4404358,-949981.6875
0.164875,11.1674034039625,-8.80337747659995,-6.87105841856448,-280.673980712891,-5095.287109375,5103.01171960366,440471.284080677,-431915.28125,-86395.265625,15.0189144272372,13.9903911215662,-5.46230233859999,-431.808471679688,-5354.3662109375,5371.74981519463,610805.368274573,604675.3125,-86318.96875
0.165,11.6983403309605,-9.44029011707507,-6.90884136483336,-302.265167236328,-5138.4697265625,5147.35226714898,356031.74756167,-345397.9375,86364.75,14.4388943985884,13.3480830939889,-5.50548355456227,-431.795104980469,-5181.62158203125,5199.58164009924,525386.405202717,518249.5,-86303.7109375
0.165125,12.2483968401761,-10.0879943553521,-6.94662472290099,-259.084716796875,-5181.63671875,5188.1098654111,311324.821324452,-172607.421875,259094.234375,13.8632731203046,12.6949851158046,-5.57025084871955,-453.384399414063,-5224.8076171875,5244.44201514828,122235.305170318,-86456.296875,-86410.5234375
0.16525,12.8018167225133,-10.7356994172266,-6.9736123651793,-237.489700317383,-5181.62158203125,5187.06116959583,244222.452114494,-172637.9375,172744.75,13.2882712216095,12.041881372438,-5.61882951077774,-453.395843505859,-5203.23583984375,5222.95232564331,1125994.11637737,1122680.625,86318.96875
0.165375,13.3665926222983,-11.3834003611137,-7.00599704175479,-215.898513793945,-5224.79248046875,5229.2512496744,345459.000336987,-345459,-15.2587890625,12.7330500621513,11.3941763105635,-5.68360009932494,-431.804656982422,-4944.1376953125,4962.9580707479,777313.250149766,777313.25,15.2587890625
0.1655,13.9425349306925,-12.0418978443876,-7.02758682613845,-237.491607666016,-5267.990234375,5273.3408170895,546286.158756563,-518249.5,-172760.015625,12.2295685091544,10.8058468619327,-5.72678090348848,-453.393920898438,-5008.9072265625,5029.38541492076,1126058.57184945,-1122741.75,-86364.75
0.165625,14.5333946509011,-12.7003977984539,-7.06537018420607,-259.086608886719,-5354.35498046875,5360.61965893636,431823.71901959,-431823.71875,-15.2587890625,11.6817703904392,10.1419498735692,-5.79694852633285,-453.395843505859,-5224.8232421875,5244.45857100722,2333294.40379109,-2331695.5,-86364.75
0.16575,15.1439418879749,-13.3804867133064,-7.09235865008187,-237.495422363281,-5375.94970703125,5381.19311381527,193076.493865666,-172698.96875,-86334.2265625,11.1512470427733,9.49964184599183,-5.84012974229513,-474.983215332031,-5591.8271484375,5611.96399782196,3932842.49347985,-3886108.5,-604492.1875
0.165875,15.7482289766234,-14.0443845252674,-7.12474415025484,-280.668273925781,-5397.52587890625,5404.8182479572,311299.415257299,-259002.6875,-172698.96875,10.5571232056916,8.74399280378392,-5.91569439943668,-604.520812988281,-6196.35009765625,6225.76902447084,690979,-690979,0
0.166,16.3789739640652,-14.7298680036247,-7.1625258611275,-280.670166015625,-5440.7041015625,5447.93877194396,193185.686871651,-172790.53125,-86395.265625,9.95522480472929,7.95055381472853,-5.99125988017571,-474.985107421875,-5764.572265625,5784.10790510391,2349177.61138614,2245300.25,690841.6875
0.166125,17.0019775348803,-15.4045607077775,-7.19491136130047,-302.26708984375,-5440.72705078125,5449.117014224,366446.952576785,-259124.75,-259109.5,9.47344110179013,7.3028495764515,-6.03444068433925,-431.808471679688,-5635.02490234375,5651.54529365629,2981645.12955353,2936279.25,518142.6875
0.16625,17.6431194829445,-16.0900491277196,-7.23809257726275,-345.445617675781,-5505.48193359375,5516.30891048522,311333.270109636,-172668.453125,-259063.71875,8.94402067307874,6.54179773476405,-6.09921209648393,-345.447540283203,-5030.50439453125,5042.35148184713,3456611.02253318,3368087.75,777267.4375
0.166375,18.2925290372274,-16.7809321111665,-7.28127296962755,-367.034912109375,-5483.89453125,5496.16355802671,259094.238418849,259094.234375,45.7763671875,8.60284543017169,6.0452236343676,-6.12080229266633,-237.489700317383,-4793.0029296875,4798.88304105755,2424203.22760826,-2418045,-172683.71875
0.1665,18.9371072685395,-17.461022673214,-7.32985121988701,-345.434204101563,-5440.7041015625,5451.65900530493,273114.163217992,-86242.671875,259140.015625,8.15362842415967,5.34354699412513,-6.15858441533773,-388.618469238281,-5635.013671875,5648.3983036655,3438217.64043456,-3368087.75,-690887.4375
0.166625,19.5801363909851,-18.1411066464816,-7.3676312835647,-302.249908447266,-5505.462890625,5513.75340826967,431823.721176309,-431823.71875,-45.7763671875,7.75627804958626,4.6364704369943,-6.21795714599028,-410.213470458984,-5635.02490234375,5649.93634843617,610770.803323689,-604629.5,-86395.265625
0.16675,20.2407357386148,-18.8373891350181,-7.40541381803485,-345.445617675781,-5548.66796875,5559.41084128558,193144.797225061,86242.671875,-172821.046875,7.39489179963668,3.9347905023619,-6.26113795015382,-410.21728515625,-5786.169921875,5800.69311253853,244276.401521924,172729.5,172729.5
0.166875,20.9025234433294,-19.5282737656599,-7.45399289189178,-345.453247070313,-5483.89453125,5494.76452414342,431814.590797696,345459,259078.984375,7.07986613134027,3.18992770457226,-6.32051150440384,-367.029174804688,-5591.8427734375,5603.87508943615,604438.813270403,-604438.8125,30.517578125
0.167,21.552369845263,-20.2083626805124,-7.49177707355689,-280.675903320313,-5462.30322265625,5469.50961777612,273143.091904084,-86425.78125,259109.5,6.84067142371222,2.53682993228736,-6.35289535738185,-410.209655761719,-5937.2802734375,5951.43419748805,819318.254641056,-777267.4375,-259109.5
0.167125,22.2073416655421,-20.8938511004546,-7.52416175013238,-280.675903320313,-5505.5009765625,5512.65090184707,311354.443250726,-172729.5,-259048.46875,6.64566374148794,1.70560779106372,-6.4230638038237,-431.806579589844,-5786.15869140625,5802.24864378571,1122680.62510369,1122680.625,-15.2587890625
0.16725,22.8710278292261,-21.5847373782913,-7.56194593179749,-345.439910888672,-5505.4853515625,5516.31196437475,431811.527207207,259155.28125,-345397.9375,6.55219609299547,1.09029028835588,-6.46084675009259,-410.213470458984,-5656.60986328125,5671.46455835851,1340678.46808112,1295410.125,345443.71875
0.167375,23.5347158701423,-22.2702225038435,-7.6105217112645,-367.027282714844,-5440.7119140625,5453.07758592143,172729.506065773,172729.5,-45.7763671875,6.53212276438855,0.291455243025328,-6.52561733863979,-345.445617675781,-5462.306640625,5473.21902640369,2539984.17405184,2418139.5,777252.1875
0.1675,24.1877717535201,-22.9449152079964,-7.65370292722678,-345.449462890625,-5462.30322265625,5473.21585794424,172683.71875,0,172683.71875,6.55299319774772,-0.275286325790968,-6.54720835841967,-215.900421142578,-5052.0751953125,5056.68634294647,3550177.07272083,-3540712.25,-259063.71875
0.167625,24.8574532416397,-23.6357981914432,-7.69688414318906,-323.856353759766,-5440.7119140625,5450.34210574824,259033.20492269,259033.203125,30.517578125,6.65093748481899,-0.971563563893503,-6.57959221139767,-410.211547851563,-6347.484375,6360.72569797346,2913409.46437557,-2849994.75,-604553.25
0.16775,25.5061289925738,-24.3050930377014,-7.7346666776592,-345.443725585938,-5397.544921875,5408.58785185239,311388.305579026,172790.53125,-259048.46875,6.90557401589567,-1.86215740627284,-6.64976106963827,-367.038726806641,-5764.57421875,5776.24734152313,6192051.10280303,6131534.5,863586.4375
0.167875,26.1694153759906,-24.9851835997489,-7.78324492791866,-388.618469238281,-5397.51416015625,5411.48624905583,86334.3128617253,122.0703125,-86334.2265625,7.0942296096871,-2.41270699712529,-6.67135208941815,-194.314956665039,-4814.6015625,4818.52119513977,518241.878594162,518241.875,61.03515625
0.168,26.8232987301419,-25.6544718572272,-7.83182153098315,-367.027282714844,-5397.5068359375,5409.97126334781,122073.458203365,86303.7109375,86334.2265625,7.36660970185915,-3.06580785790075,-6.69834014349521,-367.023468017578,-5635.0126953125,5646.95265629248,4065237.78172435,-3972465.5,-863525.375
0.168125,27.4868104070133,-26.3345607720797,-7.87500192334795,-367.034912109375,-5375.9462890625,5388.46110959261,366241.956867264,258911.125,259033.203125,7.76808765407844,-3.82146019449859,-6.76310784945122,-410.1962890625,-5807.71826171875,5822.1862219498,1221293.46048516,-1209014.875,-172744.75
0.16825,28.1371628483305,-26.9984594076382,-7.9235801736074,-302.26708984375,-5332.77880859375,5341.33833556621,356061.366993854,86364.75,345428.46875,8.16468271216053,-4.51773732965144,-6.80088914852514,-410.207763671875,-5937.265625,5951.41945347354,440237.872335425,431701.65625,86273.1953125
0.168375,28.7874322976799,-27.6677559010913,-7.9505686394832,-280.677795410156,-5354.35498046875,5361.70656430458,86319.0550644796,122.0703125,-86318.96875,8.67689755737465,-5.30577681361721,-6.86565973707234,-388.626098632813,-5699.79296875,5713.02635484473,863494.876213369,863494.875,-45.7763671875
0.1685,29.4429668189657,-28.3370474529595,-7.99374985544548,-323.846801757813,-5332.74853515625,5342.57275946897,45.7763671875,0,45.7763671875,9.10486395695361,-5.94268574790366,-6.89804564904405,-410.219177246094,-5721.3916015625,5736.07894225754,244351.929985652,-172836.296875,-172729.5
0.168625,30.092526796857,-29.0009427941281,-8.03153074272066,-280.666351318359,-5354.34716796875,5361.69816344573,193090.16124405,-86425.78125,172668.453125,9.69182048655198,-6.73612432516031,-6.96821450728465,-431.806579589844,-5743.001953125,5759.21247704707,2932443.95844346,2849884,690933.25
0.16875,30.7517477492926,-29.6756338510859,-8.06391624289363,-280.677795410156,-5354.3623046875,5361.7138784809,311358.6731086,259033.203125,-172760.015625,10.1747389757547,-7.37843605892631,-7.00599704175479,-237.485885620117,-5008.9208984375,5014.54764786144,465235.728651251,431976.3125,172744.75
0.168875,31.4026235835856,-30.3395324866444,-8.10169960096126,-323.856353759766,-5289.5888671875,5299.49368541416,311400.992391219,172790.53125,-259063.71875,10.6395851486329,-7.98835446834327,-7.02758600254097,-388.622283935547,-5635.009765625,5648.39466913037,3322337.2589659,-3281677.25,-518188.46875
0.169,32.050226742431,-30.9980316171133,-8.14487999332605,-345.443725585938,-5311.17236328125,5322.39450247999,122138.225737303,-86303.7109375,86425.78125,11.2990913941678,-8.78718884450087,-7.10315271867622,-367.034912109375,-5829.337890625,5840.88134358022,1576036.37120492,-1554596,259078.984375
0.169125,32.708774231157,-31.6673264633714,-8.18806120928834,-302.253723144531,-5311.1572265625,5319.75078348806,193185.686871651,172790.53125,86395.265625,11.8281917728329,-9.44568962216469,-7.11934464516522,-323.854431152344,-6023.66259765625,6032.36212299791,1907800.19262866,-1899963.375,-172744.75
0.16925,33.3546769925304,-32.3258222994504,-8.22044341507138,-323.844909667969,-5267.96728515625,5277.91197757166,,,,12.5522713980766,-10.2931038957767,-7.18411646910864,-410.221099853516,-6304.3291015625,6317.66149548809,,,
0.169375,34.0050284835569,-32.9843181355293,-8.26902166533083,,,,,,,13.1770745079254,-11.0217718844862,-7.22189982717627,,,,,,
0.1695,,,,,,,,,,,,,,,,,,
0.169625,,,,,,,,,,,,,,,,,,
0.16975,,,,,,,,,,,,,,,,,,
0.169875,,,,,,,,,,,,,,,,,,
0.17,,,,,,,,,,,,,,,,,,
0.170125,,,,,,,,,,,,,,,,,,
0.17025,,,,,,,,,,,,,,,,,,
0.170375,,,,,,,,,,,,,,,,,,
0.1705,,,,,,,,,,,,,,,,,,
0.170625,,,,,,,,,,,,,,,,,,
0.17075,,,,,,,,,,,,,,,,,,
0.170875,,,,,,,,,,,,,,,,,,
0.171,,,,,,,,,,,,,,,,,,
0.171125,,,,,,,,,,,,,,,,,,
0.17125,,,,,,,,,,,,,,,,,,
0.171375,,,,,,,,,,,,,,,,,,
0.1715,,,,,,,,,,,,,,,,,,
0.171625,,,,,,,,,,,,,,,,,,
0.17175,,,,,,,,,,,,,,,,,,
0.171875,,,,,,,,,,,,,,,,,,
0.172,,,,,,,,,,,,,,,,,,
0.172125,,,,,,,,,,,,,,,,,,
0.17225,,,,,,,,,,,,,,,,,,
0.172375,,,,,,,,,,,,,,,,,,
0.1725,,,,,,,,,,,,,,,,,,
0.172625,,,,,,,,,,,,,,,,,,
0.17275,,,,,,,,,,,,,,,,,,
0.172875,,,,,,,,,,,,,,,,,,
0.173,,,,,,,,,,,,,,,,,,
0.173125,,,,,,,,,,,,,,,,,,
0.17325,,,,,,,,,,,,,,,,,,
0.173375,,,,,,,,,,,,,,,,,,
0.1735,,,,,,,,,,,,,,,,,,
0.173625,,,,,,,,,,,,,,,,,,
0.17375,,,,,,,,,,,,,,,,,,
0.173875,,,,,,,,,,,,,,,,,,
0.174,,,,,,,,,,,,,,,,,,
0.174125,,,,,,,,,,,,,,,,,,
0.17425,,,,,,,,,,,,,,,,,,
0.174375,,,,,,,,,,,,,,,,,,
0.1745,,,,,,,,,,,,,,,,,,
0.174625,,,,,,,,,,,,,,,,,,
0.17475,,,,,,,,,,,,,,,,,,
0.174875,,,,,,,,,,,,,,,,,,
0.175,,,,,,,,,,,,,,,,,,
0.175125,,,,,,,,,,,,,,,,,,
0.17525,,,,,,,,,,,,,,,,,,
0.175375,,,,,,,,,,,,,,,,,,
0.1755,,,,,,,,,,,,,,,,,,
0.175625,,,,,,,,,,,,,,,,,,
0.17575,,,,,,,,,,,,,,,,,,
0.175875,,,,,,,,,,,,,,,,,,
0.176,,,,,,,,,,,,,,,,,,
0.176125,,,,,,,,,,,,,,,,,,
0.17625,,,,,,,,,,,,,,,,,,
0.176375,,,,,,,,,,,,,,,,,,
0.1765,,,,,,,,,,,,,,,,,,
0.176625,,,,,,,,,,,,,,,,,,
0.17675,,,,,,,,,,,,,,,,,,
0.176875,,,,,,,,,,,,,,,,,,
0.177,,,,,,,,,,,,,,,,,,
0.177125,,,,,,,,,,,,,,,,,,
0.17725,,,,,,,,,,,,,,,,,,
0.177375,,,,,,,,,,,,,,,,,,
0.1775,,,,,,,,,,,,,,,,,,
0.177625,,,,,,,,,,,,,,,,,,
0.17775,,,,,,,,,,,,,,,,,,
0.177875,,,,,,,,,,,,,,,,,,
0.178,,,,,,,,,,,,,,,,,,
0.178125,,,,,,,,,,,,,,,,,,
0.17825,,,,,,,,,,,,,,,,,,
0.178375,,,,,,,,,,,,,,,,,,
0.1785,,,,,,,,,,,,,,,,,,
0.178625,,,,,,,,,,,,,,,,,,
0.17875,,,,,,,,,,,,,,,,,,
0.178875,,,,,,,,,,,,,,,,,,
0.179,,,,,,,,,,,,,,,,,,
0.179125,,,,,,,,,,,,,,,,,,
0.17925,,,,,,,,,,,,,,,,,,
0.179375,,,,,,,,,,,,,,,,,,
0.1795,,,,,,,,,,,,,,,,,,
0.179625,,,,,,,,,,,,,,,,,,
0.17975,,,,,,,,,,,,,,,,,,
0.179875,,,,,,,,,,,,,,,,,,
0.18,,,,,,,,,,,,,,,,,,
0.180125,,,,,,,,,,,,,,,,,,
0.18025,,,,,,,,,,,,,,,,,,
0.180375,,,,,,,,,,,,,,,,,,
0.1805,,,,,,,,,,,,,,,,,,
0.180625,,,,,,,,,,,,,,,,,,
0.18075,,,,,,,,,,,,,,,,,,
0.180875,,,,,,,,,,,,,,,,,,
0.181,,,,,,,,,,,,,,,,,,
0.181125,,,,,,,,,,,,,,,,,,
0.18125,,,,,,,,,,,,,,,,,,
0.181375,,,,,,,,,,,,,,,,,,
0.1815,,,,,,,,,,,,,,,,,,
0.181625,,,,,,,,,,,,,,,,,,
0.18175,,,,,,,,,,,,,,,,,,
0.181875,,,,,,,,,,,,,,,,,,
0.182,,,,,,,,,,,,,,,,,,
0.182125,,,,,,,,,,,,,,,,,,
0.18225,,,,,,,,,,,,,,,,,,
0.182375,,,,,,,,,,,,,,,,,,
0.1825,,,,,,,,,,,,,,,,,,
0.182625,,,,,,,,,,,,,,,,,,
0.18275,,,,,,,,,,,,,,,,,,
0.182875,,,,,,,,,,,,,,,,,,
0.183,,,,,,,,,,,,,,,,,,
0.183125,,,,,,,,,,,,,,,,,,
0.18325,,,,,,,,,,,,,,,,,,
0.183375,,,,,,,,,,,,,,,,,,
0.1835,,,,,,,,,,,,,,,,,,
0.183625,,,,,,,,,,,,,,,,,,
0.18375,,,,,,,,,,,,,,,,,,
0.183875,,,,,,,,,,,,,,,,,,
0.184,,,,,,,,,,,,,,,,,,
0.184125,,,,,,,,,,,,,,,,,,
0.18425,,,,,,,,,,,,,,,,,,
0.184375,,,,,,,,,,,,,,,,,,
0.1845,,,,,,,,,,,,,,,,,,
0.184625,,,,,,,,,,,,,,,,,,
0.18475,,,,,,,,,,,,,,,,,,
0.184875,,,,,,,,,,,,,,,,,,
0.185,,,,,,,,,,,,,,,,,,
0.185125,,,,,,,,,,,,,,,,,,
0.18525,,,,,,,,,,,,,,,,,,
0.185375,,,,,,,,,,,,,,,,,,
0.1855,,,,,,,,,,,,,,,,,,
0.185625,,,,,,,,,,,,,,,,,,
0.18575,,,,,,,,,,,,,,,,,,
0.185875,,,,,,,,,,,,,,,,,,
0.186,,,,,,,,,,,,,,,,,,
0.186125,,,,,,,,,,,,,,,,,,
0.18625,,,,,,,,,,,,,,,,,,
0.186375,,,,,,,,,,,,,,,,,,
0.1865,,,,,,,,,,,,,,,,,,
0.186625,,,,,,,,,,,,,,,,,,
0.18675,,,,,,,,,,,,,,,,,,
0.186875,,,,,,,,,,,,,,,,,,
0.187,,,,,,,,,,,,,,,,,,
0.187125,,,,,,,,,,,,,,,,,,
0.18725,,,,,,,,,,,,,,,,,,
0.187375,,,,,,,,,,,,,,,,,,
0.1875,,,,,,,,,,,,,,,,,,
0.187625,,,,,,,,,,,,,,,,,,
0.18775,,,,,,,,,,,,,,,,,,
0.187875,,,,,,,,,,,,,,,,,,
0.188,,,,,,,,,,,,,,,,,,
0.188125,,,,,,,,,,,,,,,,,,
0.18825,,,,,,,,,,,,,,,,,,
0.188375,,,,,,,,,,,,,,,,,,
0.1885,,,,,,,,,,,,,,,,,,
0.188625,,,,,,,,,,,,,,,,,,
0.18875,,,,,,,,,,,,,,,,,,
0.188875,,,,,,,,,,,,,,,,,,
0.189,,,,,,,,,,,,,,,,,,
0.189125,,,,,,,,,,,,,,,,,,
0.18925,,,,,,,,,,,,,,,,,,
0.189375,,,,,,,,,,,,,,,,,,
0.1895,,,,,,,,,,,,,,,,,,
0.189625,,,,,,,,,,,,,,,,,,
0.18975,,,,,,,,,,,,,,,,,,
0.189875,,,,,,,,,,,,,,,,,,
0.19,,,,,,,,,,,,,,,,,,
0.190125,,,,,,,,,,,,,,,,,,
0.19025,,,,,,,,,,,,,,,,,,
0.190375,,,,,,,,,,,,,,,,,,
0.1905,,,,,,,,,,,,,,,,,,
0.190625,,,,,,,,,,,,,,,,,,
0.19075,,,,,,,,,,,,,,,,,,
0.190875,,,,,,,,,,,,,,,,,,
0.191,,,,,,,,,,,,,,,,,,
0.191125,,,,,,,,,,,,,,,,,,
0.19125,,,,,,,,,,,,,,,,,,
0.191375,,,,,,,,,,,,,,,,,,
0.1915,,,,,,,,,,,,,,,,,,
0.191625,,,,,,,,,,,,,,,,,,
0.19175,,,,,,,,,,,,,,,,,,
0.191875,,,,,,,,,,,,,,,,,,
0.192,,,,,,,,,,,,,,,,,,
0.192125,,,,,,,,,,,,,,,,,,
0.19225,,,,,,,,,,,,,,,,,,
0.192375,,,,,,,,,,,,,,,,,,
0.1925,,,,,,,,,,,,,,,,,,
0.192625,,,,,,,,,,,,,,,,,,
0.19275,,,,,,,,,,,,,,,,,,
0.192875,,,,,,,,,,,,,,,,,,
0.193,,,,,,,,,,,,,,,,,,
0.193125,,,,,,,,,,,,,,,,,,
0.19325,,,,,,,,,,,,,,,,,,
0.193375,,,,,,,,,,,,,,,,,,
0.1935,,,,,,,,,,,,,,,,,,
0.193625,,,,,,,,,,,,,,,,,,
0.19375,,,,,,,,,,,,,,,,,,
0.193875,,,,,,,,,,,,,,,,,,
0.194,,,,,,,,,,,,,,,,,,
0.194125,,,,,,,,,,,,,,,,,,
0.19425,,,,,,,,,,,,,,,,,,
0.194375,,,,,,,,,,,,,,,,,,
0.1945,,,,,,,,,,,,,,,,,,
0.194625,,,,,,,,,,,,,,,,,,
0.19475,,,,,,,,,,,,,,,,,,
0.194875,,,,,,,,,,,,,,,,,,
0.195,,,,,,,,,,,,,,,,,,
0.195125,,,,,,,,,,,,,,,,,,
0.19525,,,,,,,,,,,,,,,,,,
0.195375,,,,,,,,,,,,,,,,,,
0.1955,,,,,,,,,,,,,,,,,,
0.195625,,,,,,,,,,,,,,,,,,
0.19575,,,,,,,,,,,,,,,,,,
0.195875,,,,,,,,,,,,,,,,,,
0.196,,,,,,,,,,,,,,,,,,
0.196125,,,,,,,,,,,,,,,,,,
0.19625,,,,,,,,,,,,,,,,,,
0.196375,,,,,,,,,,,,,,,,,,
0.1965,,,,,,,,,,,,,,,,,,
0.196625,,,,,,,,,,,,,,,,,,
0.19675,,,,,,,,,,,,,,,,,,
0.196875,,,,,,,,,,,,,,,,,,
0.197,,,,,,,,,,,,,,,,,,
0.197125,,,,,,,,,,,,,,,,,,
0.19725,,,,,,,,,,,,,,,,,,
0.197375,,,,,,,,,,,,,,,,,,
0.1975,,,,,,,,,,,,,,,,,,
0.197625,,,,,,,,,,,,,,,,,,
0.19775,,,,,,,,,,,,,,,,,,
0.197875,,,,,,,,,,,,,,,,,,
0.198,,,,,,,,,,,,,,,,,,
0.198125,,,,,,,,,,,,,,,,,,
0.19825,,,,,,,,,,,,,,,,,,
0.198375,,,,,,,,,,,,,,,,,,
0.1985,,,,,,,,,,,,,,,,,,
0.198625,,,,,,,,,,,,,,,,,,
0.19875,,,,,,,,,,,,,,,,,,
0.198875,,,,,,,,,,,,,,,,,,
0.199,,,,,,,,,,,,,,,,,,
0.199125,,,,,,,,,,,,,,,,,,
0.19925,,,,,,,,,,,,,,,,,,
0.199375,,,,,,,,,,,,,,,,,,
0.1995,,,,,,,,,,,,,,,,,,
0.199625,,,,,,,,,,,,,,,,,,
0.19975,,,,,,,,,,,,,,,,,,
0.199875,,,,,,,,,,,,,,,,,,
0.2,,,,,,,,,,,,,,,,,,
0.200125,,,,,,,,,,,,,,,,,,
0.20025,,,,,,,,,,,,,,,,,,
0.200375,,,,,,,,,,,,,,,,,,
0.2005,,,,,,,,,,,,,,,,,,
0.200625,,,,,,,,,,,,,,,,,,
0.20075,,,,,,,,,,,,,,,,,,
0.200875,,,,,,,,,,,,,,,,,,
0.201,,,,,,,,,,,,,,,,,,
0.201125,,,,,,,,,,,,,,,,,,
0.20125,,,,,,,,,,,,,,,,,,
0.201375,,,,,,,,,,,,,,,,,,
0.2015,,,,,,,,,,,,,,,,,,
0.201625,,,,,,,,,,,,,,,,,,
0.20175,,,,,,,,,,,,,,,,,,
